"id","name","weight","calories","link"
375,ÈÆÁ¦¿¬¾î,"100",169,https://www.coupang.com/vp/products/7727956149?itemId=20758261666&vendorItemId=87828481814&pickType=COU_PICK&q=%ED%9B%88%EC%A0%9C%EC%97%B0%EC%96%B4&searchId=29156fb817237562&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimq6o45
376,À°È¸,"150",237,
377,À°»ç½Ã¹Ì,"150",204,https://www.coupang.com/vp/products/8515087579?itemId=25779248510&vendorItemId=92767195781&q=%EC%9C%A1%EC%82%AC%EC%8B%9C%EB%AF%B8&searchId=c20f0a3b17250868&sourceType=search&itemsCount=36&searchRank=4&rank=4&traceId=mimq7opx
378,°¡·¡¶±,"100",205,https://www.coupang.com/vp/products/7490454923?itemId=19585700071&vendorItemId=86693147099&pickType=COU_PICK&q=%EA%B0%80%EB%9E%98%EB%96%A1&searchId=06f1a3d83582907&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimq88x6
379,°æ´Ü,"100",304,https://www.coupang.com/vp/products/8648559012?itemId=25102025538&vendorItemId=92104761956&q=%EA%B2%BD%EB%8B%A8&searchId=a769182e18935195&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimq8n1n
380,²Ü¶±,"100",226,https://www.coupang.com/vp/products/7373483985?itemId=19026049865&vendorItemId=86150261033&q=%EA%BF%80%EB%96%A1&searchId=3bae6d2719938373&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimq91or
381,½Ã·ç¶±,"100",224,https://www.coupang.com/vp/products/8715111320?itemId=25311634871&vendorItemId=92306750656&sourceType=srp_product_ads&clickEventId=38082d30-ce79-11f0-9e01-d0bf693c57e9&korePlacement=15&koreSubPlacement=1&clickEventId=38082d30-ce79-11f0-9e01-d0bf693c57e9&korePlacement=15&koreSubPlacement=1&traceId=mimq9c9n
382,¸Þ¹ÐÀüº´,"100",166,https://www.coupang.com/vp/products/6067418599?itemId=11185620619&vendorItemId=78463477604&sourceType=srp_product_ads&clickEventId=46adb800-ce79-11f0-a362-f54cccfe7cc5&korePlacement=15&koreSubPlacement=1&clickEventId=46adb800-ce79-11f0-a362-f54cccfe7cc5&korePlacement=15&koreSubPlacement=1&traceId=mimq9znf
383,Âû¶±,"100",216,https://www.coupang.com/vp/products/2238931166?itemId=3823985429&vendorItemId=71808855853&pickType=COU_PICK&q=%EC%B0%B0%EB%96%A1&searchId=55b4654217263672&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimqa75n
384,¹«Áö°³¶±,"100",218,https://www.coupang.com/vp/products/8404645105?itemId=24297008164&vendorItemId=91313030301&q=%EB%AC%B4%EC%A7%80%EA%B0%9C%EB%96%A1&searchId=767cdf4346706&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimqagre
385,¹é¼³±â,"100",219,https://www.coupang.com/vp/products/7842163568?itemId=21351689184&vendorItemId=88409333116&q=%EB%B0%B1%EC%84%A4%EA%B8%B0&searchId=d90e80de10507619&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimqaoxk
386,¼ÛÆí,"100",235,https://www.coupang.com/vp/products/6656030010?itemId=15266907806&vendorItemId=82487473188&q=%EC%86%A1%ED%8E%B8&searchId=6787a1fd17649095&sourceType=search&itemsCount=36&searchRank=3&rank=3&traceId=mimqaxg1
387,¼ö¼öºÎ²Ù¹Ì,"100",259,https://www.coupang.com/vp/products/7032532417?itemId=17360589281&vendorItemId=84530552275&pickType=COU_PICK&q=%EC%88%98%EC%88%98%EB%B6%80%EA%BE%B8%EB%AF%B8&searchId=882e6e6a5458383&sourceType=search&itemsCount=35&searchRank=1&rank=1&traceId=mimqb48u
388,¼ö¼öÆÏ¶±,"100",213,https://www.coupang.com/vp/products/8200052079?itemId=23502497459&vendorItemId=90528927083&sourceType=srp_product_ads&clickEventId=716cb640-ce79-11f0-9b8f-e32cee654fe9&korePlacement=15&koreSubPlacement=1&clickEventId=716cb640-ce79-11f0-9b8f-e32cee654fe9&korePlacement=15&koreSubPlacement=1&traceId=mimqbe8p
389,¾¦¶±,"100",238,https://www.coupang.com/vp/products/9019213498?itemId=26443406098&vendorItemId=93418973217&sourceType=srp_product_ads&clickEventId=7c61e340-ce79-11f0-97cf-811a36fd587f&korePlacement=15&koreSubPlacement=1&clickEventId=7c61e340-ce79-11f0-97cf-811a36fd587f&korePlacement=15&koreSubPlacement=1&traceId=mimqbrob
390,¾à½Ä,"100",232,https://www.coupang.com/vp/products/8960622409?itemId=26218290392&vendorItemId=93197248237&sourceType=srp_product_ads&clickEventId=87bfe430-ce79-11f0-8246-17a7e92d4fd5&korePlacement=15&koreSubPlacement=1&clickEventId=87bfe430-ce79-11f0-8246-17a7e92d4fd5&korePlacement=15&koreSubPlacement=1&traceId=mimqc4l5
391,ÀÎÀý¹Ì,"100",214,https://www.coupang.com/vp/products/7241215651?itemId=18399046590&vendorItemId=85541889515&q=%EC%9D%B8%EC%A0%88%EB%AF%B8&searchId=649e795214430754&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimqcc5s
392,ÀýÆí,"100",198,https://www.coupang.com/vp/products/8987779029?itemId=26323456888&vendorItemId=93300800662&q=%EC%A0%88%ED%8E%B8&searchId=61498c9025681819&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimqcp69
393,ÁõÆí,"100",199,https://www.coupang.com/vp/products/9086266783?itemId=26697350014&vendorItemId=93669260943&q=%EC%A6%9D%ED%8E%B8&searchId=8c189ecc17658857&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimqcyna
394,Âý½Ò¶±,"100",265,https://www.coupang.com/vp/products/7490608757?itemId=19586367512&vendorItemId=86693799079&q=%EC%B0%B8%EC%8C%80%EB%96%A1&searchId=317280e314446532&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimqd6py
395,¸ÅÀÛ°ú,"30",121,
396,´Ù½Ä,"30",105,https://www.coupang.com/vp/products/4584132034?itemId=26459414413&vendorItemId=93434747753&q=%EB%8B%A4%EC%8B%9D&searchId=e5caa47d11627925&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimqela5
397,¾à°ú,"30",114,https://www.coupang.com/vp/products/8539600496?itemId=24723200798&vendorItemId=91732397166&sourceType=srp_product_ads&clickEventId=ebab92a0-ce79-11f0-b688-6d20d40ecafc&korePlacement=15&koreSubPlacement=1&clickEventId=ebab92a0-ce79-11f0-b688-6d20d40ecafc&korePlacement=15&koreSubPlacement=1&traceId=mimqgb3w
398,À¯°ú,"30",129,https://www.coupang.com/vp/products/117388095?itemId=351040417&vendorItemId=3855535198&q=%EC%9C%A0%EA%B3%BC&searchId=08b8862916967170&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimqgkks
399,»êÀÚ,"30",122,https://www.coupang.com/vp/products/117251724?itemId=350868702&vendorItemId=3855316298&pickType=COU_PICK&q=%EC%82%B0%EC%9E%90&searchId=6ee0286017288739&sourceType=search&itemsCount=35&searchRank=2&rank=2&traceId=mimqfirb
400,±ú°­Á¤,"30",150,https://www.coupang.com/vp/products/5385234986?itemId=8015918826&vendorItemId=75304672535&pickType=COU_PICK&q=%EA%B9%A8%EA%B0%95%EC%A0%95&searchId=c9dd11ce17860202&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimqf499
401,´ß°¡½¿»ì,"100",110,https://www.coupang.com/vp/products/162464612?itemId=466799169&vendorItemId=4163973144&q=%EB%8B%AD%EA%B0%80%EC%8A%B4%EC%82%B4&searchId=7077c00c10538752&sourceType=search&itemsCount=35&searchRank=2&rank=2&traceId=mimqykto
402,°è¶õ,"50",70,https://www.coupang.com/vp/products/1271064981?itemId=2275730724&vendorItemId=70272921582&pickType=COU_PICK&q=%EA%B3%84%EB%9E%80&searchId=6094e43620399420&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimqyqyk
403,°è¶õÈòÀÚ,"33",17,https://www.coupang.com/vp/products/8969500757?itemId=26250468798&vendorItemId=93228988602&q=%EA%B3%84%EB%9E%80%ED%9D%B0%EC%9E%90&searchId=80d5c57060401&sourceType=search&itemsCount=35&searchRank=3&rank=3&traceId=mimr0p58
404,¿¬¾î,"100",208,https://www.coupang.com/vp/products/8674894406?itemId=25183137781&vendorItemId=92180000588&pickType=COU_PICK&q=%EC%97%B0%EC%96%B4&searchId=91fcdbbd71244&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimr104k
405,µÎºÎ,"100",80,https://www.coupang.com/vp/products/6854321599?itemId=16340253257&vendorItemId=83532120765&q=%EB%91%90%EB%B6%80&searchId=59321ff956212&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr1a3n
406,±×¸¯¿ä°ÅÆ®,"100",59,https://www.coupang.com/vp/products/7216495213?itemId=19224585078&vendorItemId=92973643792&pickType=COU_PICK&q=%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9&searchId=9e133f5a24515654&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr1ntm
407,¼è°í±â ¾È½É,"100",180,https://www.coupang.com/vp/products/1131265475?itemId=18074171254&vendorItemId=85227325299&q=%EC%87%A0%EA%B3%A0%EA%B8%B0%20%EC%95%88%EC%8B%AC&searchId=eacc51fa14566904&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr1vga
408,ºê·ÎÄÝ¸®,"100",34,https://www.coupang.com/vp/products/4874444452?itemId=6339533155&vendorItemId=73634892675&pickType=COU_PICK&q=%EB%B8%8C%EB%A1%9C%EC%BD%9C%EB%A6%AC&searchId=0541b2cf14543629&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr225u
409,¾ç¹èÃß,"100",25,https://www.coupang.com/vp/products/4778232493?itemId=6106533654&vendorItemId=73402883858&pickType=COU_PICK&q=%EC%96%91%EB%B0%B0%EC%B6%94&searchId=a723cde117758888&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr2yyh
410,½Ã±ÝÄ¡,"100",23,https://www.coupang.com/vp/products/6525861606?itemId=13505288432&vendorItemId=80759387680&q=%EC%8B%9C%EA%B8%88%EC%B9%98&searchId=5d180503211504&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr39dd
411,¾ç»óÃß,"100",17,https://www.coupang.com/vp/products/6823349264?itemId=16178878198&vendorItemId=83374283292&pickType=COU_PICK&q=%EC%96%91%EC%83%81%EC%B6%94&searchId=ffa28fd8147602&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr3gfl
412,ÆÄÇÁ¸®Ä«,"100",31,https://www.coupang.com/vp/products/4792356812?itemId=6142183499&vendorItemId=73438425731&pickType=COU_PICK&q=%ED%8C%8C%ED%94%84%EB%A6%AC%EC%B9%B4&searchId=6edead7810647184&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr3okx
413,¿ÀÀÌ,"100",15,https://www.coupang.com/vp/products/2233944921?itemId=12311272628&vendorItemId=79581434699&pickType=COU_PICK&q=%EC%98%A4%EC%9D%B4&searchId=eaf8681c241909&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr3wel
414,»õ¼ÛÀÌ¹ö¼¸,"100",22,https://www.coupang.com/vp/products/4665613180?itemId=5828277403&vendorItemId=73126631624&q=%EC%83%88%EC%86%A1%EC%9D%B4&searchId=5cffd69f16781835&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr42j1
415,¾Æ½ºÆÄ¶ó°Å½º,"100",20,https://www.coupang.com/vp/products/8424748670?itemId=24372473811&vendorItemId=91387666079&q=%EC%95%84%EC%8A%A4%ED%8C%8C%EB%9D%BC%EA%B1%B0%EC%8A%A4&searchId=1c590542204215&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimr4uf5
416,°í±¸¸¶,"100",86,https://www.coupang.com/vp/products/6006314977?itemId=10886061630&vendorItemId=78165944514&q=%EA%B3%A0%EA%B5%AC%EB%A7%88&searchId=9b72773116788545&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr52ev
417,¿ÀÆ®¹Ð,"40",154,https://www.coupang.com/vp/products/6386799209?itemId=23789435154&vendorItemId=80848192552&q=%EC%98%A4%ED%8A%B8%EB%B0%80&searchId=94acc8b498521&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr59ch
418,Åë¹Ð»§,"40",100,https://www.coupang.com/vp/products/8461413357?itemId=24477914347&vendorItemId=91491380189&q=%ED%86%B5%EB%B0%80%EB%B9%B5&searchId=4135b69720559037&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr5gkn
419,»îÀº Äû³ë¾Æ,"185",222,https://www.coupang.com/vp/products/6489887324?itemId=14243008588&vendorItemId=81488211280&sourceType=srp_product_ads&clickEventId=bd62ca00-ce7c-11f0-8295-8c1352205f57&korePlacement=15&koreSubPlacement=2&clickEventId=bd62ca00-ce7c-11f0-8295-8c1352205f57&korePlacement=15&koreSubPlacement=2&traceId=mimr5pbc
420,¸Þ¹Ð¸é,"100",99,https://www.coupang.com/vp/products/1207329?itemId=18172884232&vendorItemId=85322172795&q=%EB%A9%94%EB%B0%80%EB%A9%B4&searchId=87f7cabb848369&sourceType=search&itemsCount=35&searchRank=1&rank=1&traceId=mimr5w5b
422,¿Ã¸®ºêÀ¯,"14",120,https://www.coupang.com/vp/products/8678177990?itemId=25376759374&vendorItemId=92370822141&sourceType=srp_product_ads&clickEventId=cb383390-ce7c-11f0-ad67-fbc16ce3dd14&korePlacement=15&koreSubPlacement=22&clickEventId=cb383390-ce7c-11f0-ad67-fbc16ce3dd14&korePlacement=15&koreSubPlacement=22&traceId=mimr6hx3
423,¾Æ¸óµå,"10",58,https://www.coupang.com/vp/products/5054712694?itemId=17397514422&vendorItemId=84566973151&pickType=COU_PICK&q=%EC%95%84%EB%AA%AC%EB%93%9C&searchId=fefe0c0919103707&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr6pa6
424,È£µÎ,"10",65,https://www.coupang.com/vp/products/7249009679?itemId=18435354304&vendorItemId=3030190104&q=%ED%98%B8%EB%91%90&searchId=9b63ab4617411194&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr6vap
425,Ä³½´³Ó,"10",55,https://www.coupang.com/vp/products/44837574?itemId=171793824&vendorItemId=3411718460&q=%EC%BA%90%EC%8A%88%EB%84%9B&searchId=9906fec1218042&sourceType=search&itemsCount=35&searchRank=1&rank=1&traceId=mimr71i7
426,ÇÇ½ºÅ¸Ä¡¿À,"10",56,https://www.coupang.com/vp/products/8120054129?itemId=20810741293&vendorItemId=87879585023&q=%ED%94%BC%EC%8A%A4%ED%83%80%EC%B9%98%EC%98%A4&searchId=241f801c14585510&sourceType=search&itemsCount=35&searchRank=1&rank=1&traceId=mimr77rt
427,ºê¶óÁú³ÊÆ®,"5",33,https://www.coupang.com/vp/products/7228195379?itemId=18334338942&vendorItemId=85478799671&q=%EB%B8%8C%EB%9D%BC%EC%A7%88%EB%84%88%ED%8A%B8&searchId=6e2dab631552&sourceType=search&itemsCount=33&searchRank=1&rank=1&traceId=mimr7g2e
428,¸¶Ä«´Ù¹Ì¾Æ,"10",72,https://www.coupang.com/vp/products/7284840408?itemId=18606387413&vendorItemId=3032427713&pickType=COU_PICK&q=%EB%A7%88%EC%B9%B4%EB%8B%A4%EB%AF%B8%EC%95%84&searchId=2fc24cea103951&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr7mt3
429,¶¥Äá,"10",57,https://www.coupang.com/vp/products/8034477158?itemId=22475281000&vendorItemId=89517952116&pickType=COU_PICK&q=%EB%95%85%EC%BD%A9&searchId=743bb5c610557297&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr7t2e
430,ÇìÀÌÁñ³Ó,"10",63,https://www.coupang.com/vp/products/138615084?itemId=405114439&vendorItemId=3989138334&q=%ED%97%A4%EC%9D%B4%EC%A6%90%EB%84%9B&searchId=ca088b2812645274&sourceType=search&itemsCount=36&searchRank=3&rank=3&traceId=mimr9gj9
431,ÇÇÄ­,"10",70,https://www.coupang.com/vp/products/44837585?itemId=171793876&vendorItemId=3411718487&q=%ED%94%BC%EC%B9%B8&searchId=365d700c14599697&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr96od
432,Àã,"10",70,https://www.coupang.com/vp/products/9109042394?itemId=25957440373&vendorItemId=92940223326&q=%EC%9E%A3&searchId=ce6c53a371979&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimr9u5h
433,ººÀ½ÀºÇà,"20",36,https://www.coupang.com/vp/products/6850925594?itemId=16320164784&vendorItemId=93934807358&sourceType=srp_product_ads&clickEventId=3713e550-ce7d-11f0-976f-3cf0fe588ffc&korePlacement=15&koreSubPlacement=1&clickEventId=3713e550-ce7d-11f0-976f-3cf0fe588ffc&korePlacement=15&koreSubPlacement=1&traceId=mimra2w4
434,±º¹ã,"30",59,https://www.coupang.com/vp/products/6836092573?itemId=26385495321&vendorItemId=84993760409&q=%EA%B5%B0%EB%B0%A4&searchId=4d52953414593997&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimraczh
469,µþ±â,"100",32,https://www.coupang.com/vp/products/8785655895?itemId=25820485069&vendorItemId=79852251776&pickType=COU_PICK&q=%EB%94%B8%EA%B8%B0&searchId=91d110a9109634&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimrfl4o
470,ºí·çº£¸®,"100",57,https://www.coupang.com/vp/products/338460659?itemId=16106680271&vendorItemId=83303849642&q=%EB%B8%94%EB%A3%A8%EB%B0%B0%EB%A6%AC&searchId=de6925c012668596&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimrfth5
471,¶óÁîº£¸®,"100",52,https://www.coupang.com/vp/products/6812544347?itemId=16120628742&vendorItemId=83317462895&q=%EB%9D%BC%EC%A6%88%EB%B2%A0%EB%A6%AC&searchId=8608213322747643&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimrg2cw
472,»ç°ú,"150",78,https://www.coupang.com/vp/products/7665369971?itemId=24793272314&vendorItemId=91801082828&q=%EC%82%AC%EA%B3%BC&searchId=a95685d110514095&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimrh2sf
473,¹è,"160",85,https://www.coupang.com/vp/products/7575541268?itemId=24342097588&vendorItemId=91357579807&pickType=COU_PICK&q=%EB%B0%B0&searchId=4f8a57cc20059792&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimrhdrr
474,¼ö¹Ú,"100",30,https://www.coupang.com/vp/products/8799121475?itemId=25619250301&vendorItemId=92609581436&q=%EC%88%98%EB%B0%95&searchId=68430ce819997170&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimrhlrj
475,Åä¸¶Åä(´ë),"100",18,https://www.coupang.com/vp/products/7665795963?itemId=20435225557&vendorItemId=87516110646&pickType=COU_PICK&q=%ED%86%A0%EB%A7%88%ED%86%A0&searchId=62c93b13104562&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimrhuk5
476,¹æ¿ïÅä¸¶Åä,"100",22,https://www.coupang.com/vp/products/7623790443?itemId=13744084794&vendorItemId=83042206297&pickType=COU_PICK&q=%EB%B0%A9%EC%9A%B8%ED%86%A0%EB%A7%88%ED%86%A0&searchId=29c85eac290409&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimri2pa
477,ÀÚ¸ù,"100",32,https://www.coupang.com/vp/products/4934237063?itemId=18048171160&vendorItemId=85202328440&pickType=COU_PICK&q=%EC%9E%90%EB%AA%BD&searchId=cb36e29814620200&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimria6u
478,¿À·»Áö,"130",62,https://www.coupang.com/vp/products/5913772700?itemId=25982311101&vendorItemId=92964819038&pickType=COU_PICK&q=%EC%98%A4%EB%A0%8C%EC%A7%80&searchId=41ea22ab117898&sourceType=search&itemsCount=35&searchRank=1&rank=1&traceId=mimriibr
479,±Ö,"80",40,https://www.coupang.com/vp/products/6810165618?itemId=22900422046&vendorItemId=89934937703&q=%EA%B7%A4&searchId=989ded2825882948&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimriqy7
480,Å°À§(±×¸°),"70",42,https://www.coupang.com/vp/products/6546009305?itemId=14593946067&vendorItemId=81835848636&pickType=COU_PICK&q=%ED%82%A4%EC%9C%84&searchId=9d761f861536964&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimriym6
481,¹Ù³ª³ª,"100",89,https://www.coupang.com/vp/products/218520566?itemId=490814306&vendorItemId=4242007843&q=%EB%B0%94%EB%82%98%EB%82%98&searchId=cdd98ed217631294&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimrj5qn
482,ÆÄÀÎ¾ÖÇÃ,"100",50,https://www.coupang.com/vp/products/4321975731?itemId=14221259191&vendorItemId=81466621149&q=%ED%8C%8C%EC%9D%B8%EC%97%90%ED%94%8C&searchId=17af145318341090&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimrjcsx
483,º¹¼þ¾Æ,"150",65,https://www.coupang.com/vp/products/6885437782?itemId=16513605861&vendorItemId=83700895243&q=%EB%B3%B5%EC%88%AD%EC%95%84&searchId=016df7b112716045&sourceType=search&itemsCount=36&searchRank=13&rank=13&traceId=mimrjoyt
